Date,Price
2018-07-16,131.94
2018-07-17,132.03999
2018-07-18,132.22
2018-07-19,132.16
2018-07-20,132.0
2018-07-23,131.72
2018-07-24,133.17999
2018-07-25,132.53999
2018-07-26,132.74001
2018-07-27,133.25999
2018-07-30,132.72
2018-07-31,133.5
2018-08-01,132.16
2018-08-02,130.78
2018-08-03,132.28
2018-08-06,131.86
2018-08-07,132.66
2018-08-08,132.64
2018-08-09,132.92
2018-08-10,132.48
2018-08-13,132.0
2018-08-14,131.94
2018-08-15,129.72
2018-08-16,130.66
2018-08-17,130.58
2018-08-20,131.17999
2018-08-21,130.7
2018-08-22,130.53999
2018-08-23,129.82001
2018-08-24,129.78
2018-08-27,130.44
2018-08-28,129.86
2018-08-29,130.32001
2018-08-30,129.86
2018-08-31,128.67999
2018-09-03,128.94
2018-09-04,128.2
2018-09-05,126.98
2018-09-06,126.38
2018-09-07,126.26
2018-09-10,126.58
2018-09-11,126.48
2018-09-12,127.02
2018-09-13,126.78
2018-09-14,127.24
2018-09-17,127.38
2018-09-18,127.46
2018-09-19,128.06
2018-09-20,128.86
2018-09-21,129.34
2018-09-24,129.03999
2018-09-25,130.22
2018-09-26,130.8
2018-09-27,131.48
2018-09-28,130.78
2018-10-01,131.08
2018-10-02,130.24001
2018-10-04,130.28
2018-10-05,129.25999
2018-10-08,127.84
2018-10-09,128.52
2018-10-10,126.92
2018-10-11,124.2
2018-10-12,123.72
2018-10-15,123.84
2018-10-16,124.98
2018-10-17,124.64
2018-10-18,123.98
2018-10-19,124.3
2018-10-22,123.8
2018-10-23,122.16
2018-10-24,122.46
2018-10-25,122.64
2018-10-26,121.46
2018-10-29,122.96
2018-10-30,122.6
2018-10-31,124.92
2018-11-01,125.94
2018-11-02,125.56
2018-11-05,126.08
2018-11-06,125.46
2018-11-07,126.78
2018-11-08,127.48
2018-11-09,126.6
2018-11-12,125.5
2018-11-13,126.74
2018-11-14,125.88
2018-11-15,123.62
2018-11-16,123.08
2018-11-19,122.46
2018-11-20,121.88
2018-11-21,123.24
2018-11-22,122.66
2018-11-23,122.68
2018-11-26,124.1
2018-11-27,123.86
2018-11-28,123.66
2018-11-29,123.34
2018-11-30,123.0
2018-12-03,123.96
2018-12-04,123.16
2018-12-05,121.48
2018-12-06,117.78
2018-12-07,118.62
2018-12-10,116.04
2018-12-11,117.92
2018-12-12,119.82
2018-12-13,119.7
2018-12-14,119.06
2018-12-17,117.64
2018-12-18,116.52
2018-12-19,117.06
2018-12-20,116.16
2018-12-21,116.42
2018-12-27,114.2
2018-12-28,116.36
2019-01-02,116.7
2019-01-03,115.9
2019-01-04,119.1
2019-01-07,118.52
2019-01-08,119.3
2019-01-09,119.46
2019-01-10,120.34
2019-01-11,120.8
2019-01-14,120.16
2019-01-15,120.62
2019-01-16,120.86
2019-01-17,121.26
2019-01-18,123.62
2019-01-21,123.56
2019-01-22,123.04
2019-01-23,122.76
2019-01-24,122.56
2019-01-25,122.9
2019-01-28,121.4
2019-01-29,121.4
2019-01-30,124.3
2019-01-31,125.06
2019-02-01,125.32
2019-02-04,125.8
2019-02-05,127.38
2019-02-06,127.64
2019-02-07,126.62
2019-02-08,126.34
2019-02-11,127.14
2019-02-12,127.12
2019-02-13,128.28
2019-02-14,127.9
2019-02-15,129.34
2019-02-18,129.24001
2019-02-19,129.36
2019-02-20,130.28
2019-02-21,129.74001
2019-02-22,129.98
2019-02-25,129.92
2019-02-26,131.03999
2019-02-27,130.82001
2019-02-28,130.02
2019-03-01,130.06
2019-03-04,130.74001
2019-03-05,131.48
2019-03-06,131.66
2019-03-07,131.7
2019-03-08,129.98
2019-03-11,131.32001
2019-03-12,130.75999
2019-03-13,132.2
2019-03-14,133.42
2019-03-15,134.17999
2019-03-18,134.60001
2019-03-19,135.24001
2019-03-20,134.0
2019-03-21,133.52
2019-03-22,133.24001
2019-03-25,131.98
2019-03-26,133.16
2019-03-27,133.58
2019-03-28,133.14
2019-03-29,133.74001
2019-04-01,135.52
2019-04-02,136.44
2019-04-03,137.38
2019-04-04,136.78
2019-04-05,136.94
2019-04-08,136.86
2019-04-09,136.10001
2019-04-10,136.60001
2019-04-11,136.53999
2019-04-12,136.44
2019-04-15,136.60001
2019-04-16,136.82001
2019-04-17,136.56
2019-04-18,137.0
2019-04-23,137.75999
2019-04-24,137.2
2019-04-25,136.88
2019-04-26,136.72
2019-04-29,136.98
2019-04-30,137.36
2019-05-02,136.32001
2019-05-03,138.02
2019-05-06,135.98
2019-05-07,134.64
2019-05-08,134.3
2019-05-09,133.0
2019-05-10,132.98
2019-05-13,131.44
2019-05-14,133.02
2019-05-15,133.52
2019-05-16,134.52
2019-05-17,133.72
2019-05-20,132.88
2019-05-21,133.64
2019-05-22,133.08
2019-05-23,130.98
2019-05-24,131.8
2019-05-27,131.92
2019-05-28,131.67999
2019-05-29,130.24001
2019-05-30,130.78
2019-05-31,129.62
2019-06-03,129.36
2019-06-04,130.22
2019-06-05,130.5
2019-06-06,130.89999
2019-06-07,131.94
2019-06-11,133.12
2019-06-12,132.7
2019-06-13,132.82001
2019-06-14,132.2
2019-06-17,131.82001
2019-06-18,133.78
2019-06-19,133.58
2019-06-20,133.92
2019-06-21,132.89999
2019-06-24,132.44
2019-06-25,132.60001
2019-06-26,132.24001
2019-06-27,132.12
2019-06-28,132.8
2019-07-01,134.34
2019-07-02,135.0
2019-07-03,135.86
2019-07-04,135.88
2019-07-05,135.06
2019-07-08,134.94
2019-07-09,134.24001
2019-07-10,133.98
2019-07-11,134.10001
2019-07-12,134.08
2019-07-15,134.16
2019-07-16,134.10001
2019-07-17,133.48
2019-07-18,133.36
2019-07-19,134.0
2019-07-22,134.02
2019-07-23,135.14
2019-07-24,134.8
2019-07-25,134.25999
2019-07-26,134.88
2019-07-29,135.25999
2019-07-30,133.67999
2019-07-31,133.46001
2019-08-01,133.46001
2019-08-02,129.46001
2019-08-05,125.66
2019-08-06,124.82
2019-08-07,125.18
2019-08-08,127.12
2019-08-09,125.92
2019-08-12,125.32
2019-08-13,126.04
2019-08-14,124.8
2019-08-15,124.68
2019-08-16,126.1
2019-08-19,127.42
2019-08-20,126.44
2019-08-21,127.64
2019-08-22,127.5
2019-08-23,126.72
2019-08-26,126.36
2019-08-27,127.34
2019-08-28,127.26
2019-08-29,128.38
2019-08-30,129.32001
2019-09-02,129.74001
2019-09-03,129.84
2019-09-04,130.84
2019-09-05,131.7
2019-09-06,131.64
2019-09-09,131.08
2019-09-10,131.78
2019-09-11,133.39999
2019-09-12,133.12
2019-09-13,134.39999
2019-09-16,134.24001
2019-09-17,134.06
2019-09-18,133.96001
2019-09-19,134.94
2019-09-20,135.3
2019-09-23,134.44
2019-09-24,133.86
2019-09-25,133.52
2019-09-26,134.84
2019-09-27,135.42
2019-09-30,135.53999
2019-10-01,133.75999
2019-10-02,129.62
2019-10-04,130.36
2019-10-07,131.06
2019-10-08,129.36
2019-10-09,129.64
2019-10-10,130.88
2019-10-11,135.2
2019-10-14,133.86
2019-10-15,135.36
2019-10-16,135.24001
2019-10-17,134.98
2019-10-18,134.5
2019-10-21,135.62
2019-10-22,136.39999
2019-10-23,136.84
2019-10-24,137.98
2019-10-25,137.86
2019-10-28,138.28
2019-10-29,137.88
2019-10-30,138.02
2019-10-31,136.96001
2019-11-01,137.56
2019-11-04,138.89999
2019-11-05,139.48
2019-11-06,139.64
2019-11-07,139.84
2019-11-08,138.96001
2019-11-11,138.8
2019-11-12,139.75999
2019-11-13,139.60001
2019-11-14,139.14
2019-11-15,138.98
2019-11-18,139.32001
2019-11-19,139.38
2019-11-20,138.25999
2019-11-21,137.8
2019-11-22,139.10001
2019-11-25,141.52
2019-11-26,140.92
2019-11-27,142.12
2019-11-28,142.08
2019-11-29,140.92
2019-12-02,138.86
2019-12-03,137.28
2019-12-04,138.8
2019-12-05,138.17999
2019-12-06,140.48
2019-12-09,140.42
2019-12-10,140.10001
2019-12-11,140.0
2019-12-12,140.44
2019-12-13,143.78
2019-12-16,146.82001
2019-12-17,144.46001
2019-12-18,144.44
2019-12-19,144.36
2019-12-20,145.5
2019-12-23,144.67999
2019-12-27,146.22
2019-12-30,145.66
2020-01-02,145.98
2020-01-03,145.92
2020-01-06,145.62
2020-01-07,145.67999
2020-01-08,145.74001
2020-01-09,145.98
2020-01-10,145.56
2020-01-13,144.96001
2020-01-14,145.64
2020-01-15,145.86
2020-01-16,145.98
2020-01-17,147.22
2020-01-20,146.60001
2020-01-21,146.25999
2020-01-22,146.56
2020-01-23,145.7
2020-01-24,146.96001
2020-01-27,143.64
2020-01-28,144.28
2020-01-29,144.62
